user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100000344,1/16/18,House Ads,personalization,TRUE,English,English,36-45 years,1/16/18,03/07/2018,House Ads,FALSE
a100000344,01/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,1/16/18,03/07/2018,House Ads,FALSE
a100000345,1/17/18,House Ads,personalization,TRUE,English,Spanish,45-55 years,1/17/18,02/08/2018,House Ads,FALSE
a100000345,01/10/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,1/17/18,02/08/2018,House Ads,FALSE
a100000346,1/18/18,House Ads,personalization,TRUE,English,English,55+ years,1/18/18,,House Ads,TRUE
a100000346,01/10/2018,House Ads,personalization,FALSE,English,English,55+ years,1/18/18,,House Ads,TRUE
a100000347,1/19/18,House Ads,personalization,TRUE,English,English,0-18 years,1/19/18,,House Ads,TRUE
a100000347,01/10/2018,Push,personalization,FALSE,English,English,0-18 years,1/19/18,,House Ads,TRUE
a100000348,1/20/18,House Ads,personalization,TRUE,English,German,19-24 years,1/20/18,,House Ads,TRUE
a100000348,01/10/2018,Facebook,personalization,FALSE,German,German,19-24 years,1/20/18,,House Ads,TRUE
a100000349,1/21/18,House Ads,personalization,TRUE,English,English,24-30 years,1/21/18,03/04/2018,House Ads,FALSE
a100000349,01/10/2018,Instagram,personalization,FALSE,English,English,24-30 years,1/21/18,03/04/2018,House Ads,FALSE
a100000350,1/22/18,House Ads,personalization,TRUE,English,English,0-18 years,1/22/18,2/22/18,House Ads,FALSE
a100000350,01/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,1/22/18,2/22/18,House Ads,FALSE
a100000351,1/23/18,House Ads,personalization,TRUE,English,English,19-24 years,1/23/18,4/22/18,House Ads,FALSE
a100000351,01/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,1/23/18,4/22/18,House Ads,FALSE
a100000352,1/24/18,House Ads,personalization,TRUE,English,English,24-30 years,1/24/18,1/25/18,House Ads,FALSE
a100000352,01/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/24/18,1/25/18,House Ads,FALSE
a100000353,1/25/18,House Ads,personalization,TRUE,English,German,0-18 years,1/25/18,3/27/18,House Ads,FALSE
a100000353,01/10/2018,House Ads,personalization,FALSE,German,German,0-18 years,1/25/18,3/27/18,House Ads,FALSE
a100000354,1/26/18,House Ads,personalization,TRUE,English,English,19-24 years,1/26/18,3/25/18,House Ads,FALSE
a100000355,1/27/18,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/27/18,2/17/18,House Ads,FALSE
a100000356,1/28/18,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/28/18,03/01/2018,House Ads,FALSE
a100000357,1/29/18,House Ads,personalization,TRUE,English,English,19-24 years,1/29/18,2/20/18,House Ads,FALSE
a100000358,1/30/18,House Ads,personalization,TRUE,English,English,24-30 years,1/30/18,,House Ads,TRUE
a100000359,1/31/18,House Ads,personalization,TRUE,English,English,0-18 years,1/31/18,,House Ads,TRUE
a100000360,01/11/2018,House Ads,personalization,TRUE,English,English,19-24 years,01/11/2018,2/24/18,House Ads,FALSE
a100000361,01/12/2018,House Ads,personalization,TRUE,English,English,24-30 years,01/12/2018,2/21/18,House Ads,FALSE
a100000362,1/13/18,House Ads,control,TRUE,English,German,0-18 years,1/13/18,02/12/2018,House Ads,FALSE
a100000363,1/14/18,House Ads,control,TRUE,English,English,19-24 years,1/14/18,2/18/18,House Ads,FALSE
a100000364,1/15/18,House Ads,control,TRUE,English,English,24-30 years,1/15/18,3/17/18,House Ads,FALSE
a100000365,1/16/18,House Ads,control,TRUE,English,English,30-36 years,1/16/18,3/29/18,House Ads,FALSE
a100000366,1/17/18,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/18,2/16/18,House Ads,FALSE
a100000367,1/18/18,House Ads,control,TRUE,English,English,45-55 years,1/18/18,02/10/2018,House Ads,FALSE
a100000368,1/19/18,House Ads,control,TRUE,English,English,55+ years,1/19/18,04/06/2018,House Ads,FALSE
a100000369,1/20/18,House Ads,control,TRUE,English,English,0-18 years,1/20/18,,House Ads,TRUE
a100000370,1/21/18,House Ads,control,TRUE,English,English,19-24 years,1/21/18,,House Ads,TRUE
a100000371,1/22/18,House Ads,control,TRUE,English,Arabic,24-30 years,1/22/18,,House Ads,TRUE
a100000372,1/23/18,House Ads,control,TRUE,English,English,30-36 years,1/23/18,,House Ads,TRUE
a100000373,1/24/18,House Ads,control,TRUE,English,English,36-45 years,1/24/18,,House Ads,TRUE
a100000374,1/25/18,House Ads,control,TRUE,English,German,45-55 years,1/25/18,,House Ads,TRUE
a100000375,1/26/18,House Ads,control,TRUE,English,Spanish,55+ years,1/26/18,,House Ads,TRUE
a100000376,1/27/18,House Ads,control,TRUE,English,Spanish,0-18 years,1/27/18,,House Ads,TRUE
a100000377,1/28/18,House Ads,control,TRUE,English,English,19-24 years,1/28/18,,House Ads,TRUE
a100000378,1/29/18,House Ads,control,TRUE,English,English,24-30 years,1/29/18,04/09/2018,House Ads,FALSE
a100000379,1/30/18,House Ads,control,TRUE,English,Spanish,30-36 years,1/30/18,3/23/18,House Ads,FALSE
a100000380,1/31/18,House Ads,control,TRUE,English,English,36-45 years,1/31/18,05/09/2018,House Ads,FALSE
a100000381,01/11/2018,House Ads,control,TRUE,English,English,45-55 years,01/11/2018,3/20/18,House Ads,FALSE
a100000382,01/12/2018,House Ads,control,TRUE,English,English,55+ years,01/12/2018,02/05/2018,House Ads,FALSE
a100000383,1/13/18,House Ads,control,TRUE,English,English,0-18 years,1/13/18,3/19/18,House Ads,FALSE
a100000384,1/14/18,House Ads,control,TRUE,English,English,19-24 years,1/14/18,1/28/18,House Ads,FALSE
a100000385,1/15/18,House Ads,control,TRUE,English,English,24-30 years,1/15/18,3/22/18,House Ads,FALSE
a100000386,1/16/18,House Ads,control,TRUE,English,English,30-36 years,1/16/18,02/01/2018,House Ads,FALSE
a100000387,1/17/18,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/18,02/03/2018,House Ads,FALSE
a100000388,1/18/18,House Ads,control,TRUE,English,German,45-55 years,1/18/18,3/31/18,House Ads,FALSE
a100000389,1/19/18,House Ads,control,TRUE,English,English,55+ years,1/19/18,4/19/18,House Ads,FALSE
a100000390,1/20/18,House Ads,control,TRUE,English,Arabic,0-18 years,1/20/18,1/31/18,House Ads,FALSE
a100000391,1/21/18,House Ads,control,TRUE,English,English,19-24 years,1/21/18,04/03/2018,House Ads,FALSE
a100000392,1/22/18,House Ads,control,TRUE,English,English,24-30 years,1/22/18,2/16/18,House Ads,FALSE
a100000393,1/23/18,House Ads,control,TRUE,English,English,30-36 years,1/23/18,3/28/18,House Ads,FALSE
a100000394,1/24/18,House Ads,control,TRUE,English,English,36-45 years,1/24/18,2/20/18,House Ads,FALSE
a100000395,1/25/18,House Ads,control,TRUE,English,English,45-55 years,1/25/18,,House Ads,TRUE
a100000396,1/26/18,House Ads,control,TRUE,English,Spanish,55+ years,1/26/18,,House Ads,TRUE
a100000397,1/27/18,House Ads,personalization,TRUE,English,English,0-18 years,1/27/18,,House Ads,TRUE
a100000398,1/28/18,House Ads,personalization,TRUE,English,English,19-24 years,1/28/18,02/05/2018,House Ads,FALSE
a100000399,1/29/18,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/18,03/09/2018,House Ads,FALSE
a100000400,1/30/18,House Ads,personalization,TRUE,English,English,30-36 years,1/30/18,04/08/2018,House Ads,FALSE
a100000401,1/31/18,House Ads,personalization,TRUE,English,Arabic,36-45 years,1/31/18,4/19/18,House Ads,FALSE
a100000402,01/11/2018,House Ads,personalization,TRUE,English,English,45-55 years,01/11/2018,2/25/18,House Ads,FALSE
a100000403,1/13/18,House Ads,personalization,TRUE,English,English,55+ years,1/13/18,1/24/18,House Ads,FALSE
a100000404,1/14/18,House Ads,personalization,TRUE,English,English,0-18 years,1/14/18,1/22/18,House Ads,FALSE
a100000405,1/15/18,House Ads,personalization,TRUE,English,English,19-24 years,1/15/18,04/08/2018,House Ads,FALSE
a100000406,1/16/18,House Ads,personalization,TRUE,English,English,24-30 years,1/16/18,3/13/18,House Ads,FALSE
a100000407,1/17/18,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/17/18,,House Ads,TRUE
a100000408,1/18/18,House Ads,personalization,TRUE,English,English,19-24 years,1/18/18,,House Ads,TRUE
a100000409,1/19/18,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/19/18,,House Ads,TRUE
a100000410,1/20/18,House Ads,personalization,TRUE,English,English,0-18 years,1/20/18,,House Ads,TRUE
a100000411,1/22/18,House Ads,personalization,TRUE,English,English,19-24 years,1/22/18,,House Ads,TRUE
a100000412,1/23/18,House Ads,personalization,TRUE,English,English,24-30 years,1/23/18,,House Ads,TRUE
a100000413,1/24/18,House Ads,personalization,TRUE,English,English,0-18 years,1/24/18,,House Ads,TRUE
a100000414,1/25/18,House Ads,personalization,TRUE,English,English,19-24 years,1/25/18,,House Ads,TRUE
a100000415,1/26/18,House Ads,personalization,TRUE,English,English,24-30 years,1/26/18,,House Ads,TRUE
a100000416,1/27/18,House Ads,personalization,TRUE,English,English,0-18 years,1/27/18,,House Ads,TRUE
a100000417,1/28/18,House Ads,personalization,TRUE,English,English,19-24 years,1/28/18,,House Ads,TRUE
a100000418,1/29/18,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/18,,House Ads,TRUE
a100000419,1/30/18,House Ads,personalization,TRUE,English,English,0-18 years,1/30/18,,House Ads,TRUE
a100000420,1/31/18,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/31/18,,House Ads,TRUE
a100000494,01/11/2018,House Ads,personalization,TRUE,English,English,24-30 years,01/11/2018,,House Ads,TRUE
a100000495,1/13/18,House Ads,personalization,TRUE,English,English,30-36 years,1/13/18,,House Ads,TRUE
a100000496,1/14/18,House Ads,personalization,TRUE,English,English,36-45 years,1/14/18,,House Ads,TRUE
a100000497,1/15/18,House Ads,personalization,TRUE,English,English,45-55 years,1/15/18,,House Ads,TRUE
a100000498,1/16/18,House Ads,personalization,TRUE,English,English,55+ years,1/16/18,,House Ads,TRUE
a100000499,1/17/18,House Ads,personalization,TRUE,English,English,0-18 years,1/17/18,,House Ads,TRUE
a100000500,1/18/18,House Ads,personalization,TRUE,English,English,19-24 years,1/18/18,,House Ads,TRUE
a100000509,1/20/18,House Ads,personalization,TRUE,English,English,24-30 years,1/20/18,,House Ads,TRUE
a100000510,1/21/18,House Ads,personalization,TRUE,English,English,0-18 years,1/21/18,,House Ads,TRUE
a100000511,1/22/18,House Ads,personalization,TRUE,English,German,19-24 years,1/22/18,,House Ads,TRUE
a100000512,1/24/18,House Ads,personalization,TRUE,English,English,24-30 years,1/24/18,,House Ads,TRUE
a100000513,1/25/18,House Ads,personalization,TRUE,English,English,0-18 years,1/25/18,,House Ads,TRUE
a100000514,1/26/18,House Ads,personalization,TRUE,English,English,19-24 years,1/26/18,,House Ads,TRUE
a100000515,1/27/18,House Ads,personalization,TRUE,English,English,24-30 years,1/27/18,,House Ads,TRUE
a100000523,1/28/18,House Ads,personalization,TRUE,English,English,0-18 years,1/28/18,,House Ads,TRUE
a100000524,1/30/18,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/30/18,,House Ads,TRUE
a100000525,1/31/18,House Ads,personalization,TRUE,English,English,24-30 years,1/31/18,,House Ads,TRUE
a100000526,01/01/2018,Email,personalization,TRUE,Arabic,Arabic,0-18 years,01/01/2018,,Email,TRUE
a100000527,01/02/2018,Push,personalization,TRUE,English,English,19-24 years,01/02/2018,,Push,TRUE
a100000528,01/03/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/03/2018,,Facebook,TRUE
a100000529,01/04/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/04/2018,,Instagram,TRUE
a100000530,01/05/2018,Email,personalization,TRUE,Arabic,Arabic,19-24 years,01/05/2018,,Email,TRUE
a100000531,01/06/2018,Push,personalization,TRUE,English,English,24-30 years,01/06/2018,,Push,TRUE
a100000532,01/07/2018,Facebook,personalization,TRUE,English,English,30-36 years,01/07/2018,,Facebook,TRUE
a100000533,01/08/2018,Instagram,personalization,TRUE,English,English,36-45 years,01/08/2018,,Instagram,TRUE
a100000534,01/09/2018,Email,personalization,FALSE,English,English,45-55 years,01/09/2018,,Email,TRUE
a100000535,01/10/2018,Push,personalization,TRUE,English,English,55+ years,01/10/2018,,Push,TRUE
a100000536,01/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/11/2018,3/26/18,Facebook,FALSE
a100000537,01/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/12/2018,2/25/18,Instagram,FALSE
a100000538,1/13/18,Email,personalization,TRUE,Arabic,Arabic,24-30 years,1/13/18,1/23/18,Email,FALSE
a100000539,1/14/18,Push,personalization,TRUE,English,English,0-18 years,1/14/18,2/28/18,Push,FALSE
a100000540,1/15/18,Facebook,personalization,TRUE,English,English,19-24 years,1/15/18,3/25/18,Facebook,FALSE
a100000541,1/16/18,Instagram,personalization,TRUE,English,English,24-30 years,1/16/18,03/12/2018,Instagram,FALSE
a100000542,1/17/18,Email,personalization,TRUE,English,English,0-18 years,1/17/18,02/12/2018,Email,FALSE
a100000543,1/18/18,Push,personalization,TRUE,English,English,19-24 years,1/18/18,4/27/18,Push,FALSE
a100000544,1/19/18,Facebook,personalization,TRUE,English,English,24-30 years,1/19/18,1/29/18,Facebook,FALSE
a100000545,1/20/18,Instagram,personalization,TRUE,English,English,0-18 years,1/20/18,,Instagram,TRUE
a100000546,1/21/18,Email,personalization,TRUE,English,English,19-24 years,1/21/18,,Email,TRUE
a100000547,1/22/18,Push,personalization,TRUE,English,English,24-30 years,1/22/18,,Push,TRUE
a100000548,1/23/18,Facebook,personalization,TRUE,English,English,0-18 years,1/23/18,,Facebook,TRUE
a100000549,1/24/18,Instagram,personalization,TRUE,English,English,19-24 years,1/24/18,,Instagram,TRUE
a100000550,1/25/18,Email,personalization,TRUE,English,English,24-30 years,1/25/18,,Email,TRUE
a100000551,1/26/18,Push,personalization,TRUE,English,English,0-18 years,1/26/18,,Push,TRUE
a100000552,1/27/18,Facebook,personalization,TRUE,English,English,19-24 years,1/27/18,,Facebook,TRUE
a100000553,1/28/18,Instagram,personalization,TRUE,English,English,24-30 years,1/28/18,,Instagram,TRUE
a100000554,1/29/18,Email,personalization,FALSE,English,English,30-36 years,1/29/18,,Email,TRUE
a100000555,1/30/18,Push,personalization,TRUE,English,English,36-45 years,1/30/18,05/02/2018,Push,FALSE
a100000556,1/31/18,Facebook,personalization,TRUE,English,English,45-55 years,1/31/18,03/05/2018,Facebook,FALSE
a100000557,01/01/2018,Instagram,personalization,TRUE,English,English,55+ years,01/01/2018,01/09/2018,Instagram,FALSE
a100000558,01/02/2018,Email,personalization,TRUE,English,English,0-18 years,01/02/2018,3/26/18,Email,FALSE
a100000559,01/03/2018,Push,personalization,TRUE,English,English,19-24 years,01/03/2018,01/06/2018,Push,FALSE
a100000560,01/04/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/04/2018,1/25/18,Facebook,FALSE
a100000561,01/05/2018,Instagram,personalization,TRUE,English,English,0-18 years,01/05/2018,04/07/2018,Instagram,FALSE
a100000562,01/06/2018,Email,personalization,FALSE,English,English,19-24 years,01/06/2018,2/15/18,Email,FALSE
a100000563,01/07/2018,Push,personalization,TRUE,English,English,24-30 years,01/07/2018,01/10/2018,Push,FALSE
a100000564,01/08/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/08/2018,,Facebook,TRUE
a100000565,01/09/2018,Instagram,personalization,TRUE,English,English,19-24 years,01/09/2018,,Instagram,TRUE
a100000566,01/10/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/10/2018,,Facebook,TRUE
a100000567,01/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/11/2018,,Facebook,TRUE
a100000568,01/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/12/2018,,Facebook,TRUE
a100000569,1/13/18,Facebook,personalization,TRUE,English,English,24-30 years,1/13/18,,Facebook,TRUE
a100000570,1/14/18,Facebook,personalization,TRUE,English,English,0-18 years,1/14/18,,Facebook,TRUE
a100000571,1/15/18,Facebook,personalization,TRUE,English,English,19-24 years,1/15/18,2/26/18,Facebook,FALSE
a100000572,1/16/18,Facebook,personalization,TRUE,English,English,24-30 years,1/16/18,1/23/18,Facebook,FALSE
a100000573,1/17/18,Facebook,personalization,TRUE,English,English,0-18 years,1/17/18,1/21/18,Facebook,FALSE
a100000574,1/18/18,Facebook,personalization,TRUE,English,English,19-24 years,1/18/18,1/19/18,Facebook,FALSE
a100000575,1/19/18,Facebook,personalization,TRUE,English,English,24-30 years,1/19/18,2/23/18,Facebook,FALSE
a100000576,1/20/18,Facebook,personalization,TRUE,English,English,30-36 years,1/20/18,4/21/18,Facebook,FALSE
a100000577,1/21/18,Facebook,personalization,TRUE,English,English,36-45 years,1/21/18,3/31/18,Facebook,FALSE
a100000578,1/22/18,Facebook,personalization,TRUE,English,English,45-55 years,1/22/18,04/02/2018,Facebook,FALSE
a100000579,1/23/18,Facebook,personalization,TRUE,English,English,55+ years,1/23/18,2/16/18,Facebook,FALSE
a100000580,1/24/18,Facebook,personalization,TRUE,English,English,0-18 years,1/24/18,,Facebook,TRUE
a100000581,1/25/18,Facebook,personalization,TRUE,English,English,19-24 years,1/25/18,,Facebook,TRUE
a100000582,1/26/18,Facebook,personalization,TRUE,English,English,24-30 years,1/26/18,,Facebook,TRUE
a100000583,1/27/18,Facebook,personalization,TRUE,English,English,0-18 years,1/27/18,,Facebook,TRUE
a100000584,1/28/18,Facebook,personalization,TRUE,English,English,19-24 years,1/28/18,,Facebook,TRUE
a100000585,1/29/18,Facebook,personalization,TRUE,English,English,24-30 years,1/29/18,,Facebook,TRUE
a100000586,1/30/18,Facebook,personalization,TRUE,English,English,0-18 years,1/30/18,,Facebook,TRUE
a100000587,1/31/18,Facebook,personalization,TRUE,English,English,19-24 years,1/31/18,,Facebook,TRUE
a100000588,01/01/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/01/2018,,Facebook,TRUE
a100000589,01/02/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/02/2018,,Facebook,TRUE
a100000590,01/03/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/03/2018,,Facebook,TRUE
a100000591,01/04/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/04/2018,,Facebook,TRUE
a100000592,01/05/2018,Facebook,personalization,TRUE,English,English,0-18 years,01/05/2018,,Facebook,TRUE
a100000593,01/06/2018,Facebook,personalization,TRUE,English,English,19-24 years,01/06/2018,,Facebook,TRUE
a100000594,01/07/2018,Facebook,personalization,TRUE,English,English,24-30 years,01/07/2018,,Facebook,TRUE
